gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	qind_cv	pglobal_cv	qglobal_cv
NMT1	2	4	0	0	1	1.46345161004384	0	0	1.39487091749719	0.555996994224673	0.428939141938849	0.587669396783441	0.481930613834398	0.926938479044718	0.866859071043279	0.949027993342604	1	0.640505688058693	0.999999852804622
DPH6	0	0	0	0	0	0	0	0	0	0.132035854477627	0.567956503316746	0.283232974884088	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.640527262197755	0.999999852804622
OR52N2	1	3	0	0	1	1.10852457247423	0	0	2.65353691867473	0.886426728028842	0.747035193048593	0.937851718491816	0.302041444919905	0.986387622282343	0.866859071043279	0.955074600513233	1	0.64057407764276	0.999999852804622
EFEMP1	0	6	0	0	0	2.15548603420876	0	0	0	0.215147771595525	0.411423268459263	0.283285016268778	1	0.833356927617405	0.866859071043279	0.949027993342604	1	0.640592906868511	0.999999852804622
COMMD5	0	4	0	0	0	2.96400825316948	0	0	0	0.126057018161243	0.72343005843039	0.283285461612915	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.640593468581506	0.999999852804622
C1orf94	1	9	1	0	0	2.11068095526592	3.50240111364079	3.50240111364079	0	0.159440850909477	0.318957345576231	0.28339092764738	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.640726473281116	0.999999852804622
TRAF1	1	6	0	0	0	2.34026578964228	0	0	0	0.153206643446951	0.562027747008124	0.283413385022429	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.640754789523535	0.999999852804622
SAFB	1	4	0	0	2	0.854234717897593	0	0	1.39563519177156	0.809791537761346	0.422571715115081	0.716755487187899	0.395478752830972	0.972847630889552	0.866859071043279	0.949027993342604	1	0.64081553455132	0.999999852804622
TAS2R41	0	2	0	0	1	1.07465459574596	0	0	2.3561728378818	0.932783630707683	0.585315742448588	0.855221045254326	0.331480929039044	0.991001969426827	0.866859071043279	0.949027993342604	1	0.640850706690862	0.999999852804622
GAD1	5	5	0	0	1	0.775184775389272	0	0	1.15991921967349	0.640834791396308	0.280047349494638	0.52424871416738	0.540786289215217	0.944967746851605	0.866859071043279	0.949027993342604	1	0.640872199256216	0.999999852804622
FAM46C	0	1	0	0	1	0.52041226473231	0	0	2.07634989317612	0.528167342906101	0.724606270745128	0.777065022259701	0.364845801680618	0.92176946545574	0.866859071043279	0.949027993342604	1	0.64087521723881	0.999999852804622
ADAM23	3	9	1	1	1	1.45086525225308	2.90224802169267	2.90224802169267	0.818496100559766	0.450261862471476	0.229997300023997	0.433557574417941	0.654106898565143	0.892385927537998	0.866859071043279	0.949027993342604	1	0.64098120037808	0.999999852804622
DDIT3	0	3	0	0	0	3.35503291776263	0	0	0	0.127732864137847	0.704372476393171	0.283625353779278	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.641021970812443	0.999999852804622
COG8	1	6	0	0	1	1.81727434212294	0	0	1.08617022865632	0.312948344735413	0.605582606135011	0.504565560060772	0.562118261309495	0.851427010055872	0.866859071043279	0.949027993342604	1	0.641022174392735	0.999999852804622
MGME1	0	2	0	0	1	1.72104208016905	0	0	1.83828100672095	0.538822030818854	0.60739589108899	0.711188243733115	0.398876090385058	0.92278745789094	0.866859071043279	0.949027993342604	1	0.641085768246745	0.999999852804622
SREK1	2	6	0	0	1	1.62060262446363	0	0	0.929260563657981	0.397442328229168	0.414087378289402	0.462835043234109	0.613011657105011	0.875049736857733	0.866859071043279	0.949027993342604	1	0.641145346839395	0.999999852804622
PEX11G	0	0	0	0	0	0	0	0	0	0.1220885399399	0.682021933015037	0.283745318373303	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.641173112960914	0.999999852804622
TTC1	0	2	0	0	1	1.55651423605841	0	0	1.97882270230951	0.613732115222937	0.594728251687186	0.750571246351298	0.378075445329804	0.939059054623921	0.866859071043279	0.949027993342604	1	0.641207425089719	0.999999852804622
OR2A5	0	5	0	0	0	2.73394756913353	0	0	0	0.125971019781359	0.731398735356692	0.283851575966785	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.641306943442701	0.999999852804622
SLC17A8	3	3	0	0	1	0.617394529311857	0	0	1.20700768042353	0.466564190677942	0.363316895429077	0.537993893778577	0.527936474094624	0.897438119187221	0.866859071043279	0.949027993342604	1	0.641527297125031	0.999999852804622
NXPH2	2	3	0	0	1	1.08634770425902	0	0	2.42436855198184	0.906018599582215	0.62160473039131	0.876113108420547	0.324240553985969	0.987230388721803	0.866859071043279	0.949027993342604	1	0.641583683117571	0.999999852804622
LAMA5	16	27	2	2	2	0.85448552623693	1.98192662055965	1.98192662055965	0.506249837681383	0.592875694026756	0.247109051908075	0.352643762514305	0.805733233921669	0.936752250642571	0.866859071043279	0.949027993342604	1	0.641665982881709	0.999999852804622
GRHL3	3	7	0	0	1	1.331269085625	0	0	1.19229034472404	0.587301657226784	0.361178587280923	0.534472949322006	0.531890956697644	0.935569564447604	0.866859071043279	0.949027993342604	1	0.64184780708376	0.999999852804622
KIF13B	8	10	1	0	3	0.660545600971197	0.695079112179895	0.695079112179895	1.09885822980883	0.326295144680044	0.712326590914128	0.609979044272586	0.466136030964604	0.855153295971698	0.866859071043279	0.949027993342604	1	0.641913059467833	0.999999852804622
ZNF696	4	4	0	0	1	0.736087754459366	0	0	2.05729484111805	0.607282164455931	0.600105297551887	0.774339089480886	0.367358876714615	0.938721402968133	0.866859071043279	0.949027993342604	1	0.642072907594119	0.999999852804622
PRR26	0	0	0	0	0	0	0	0	0	0.120532554183892	0.71348038580031	0.28454093090853	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.642174214340107	0.999999852804622
NKX6-3	0	0	0	0	0	0	0	0	0	0.118851286880491	0.744466670796739	0.284560524790032	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.642198840787342	0.999999852804622
MAPKAPK2	1	1	0	0	1	0.441721596603475	0	0	1.49366453661987	0.411012194060401	0.558740294358305	0.617719362314382	0.460676303450433	0.880530455000636	0.866859071043279	0.949027993342604	1	0.64220908066368	0.999999852804622
PPP2R2D	1	5	1	0	0	1.84530900770589	6.3647559211157	6.3647559211157	0	0.32735133683849	0.168510817402819	0.284686970026601	1	0.855233836778913	0.866859071043279	0.949027993342604	1	0.642357730248523	0.999999852804622
CAMKMT	0	2	0	0	1	1.10059499652223	0	0	1.97772494616639	0.910739931322953	0.464648981587713	0.753013343967853	0.378229698571172	0.987242868166497	0.866859071043279	0.949027993342604	1	0.642514798782324	0.999999852804622
FAM160B1	3	7	0	0	0	1.88720775152345	0	0	0	0.232284293516706	0.361905181659199	0.28482334040716	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.642529028572173	0.999999852804622
TMOD1	1	2	0	0	1	0.782099723986426	0	0	2.01025785170977	0.761747303812284	0.48820839393649	0.762513015148938	0.373709898679548	0.965047582504438	0.866859071043279	0.949027993342604	1	0.64269894448471	0.999999852804622
PRAMEF13	0	2	0	0	0	4.49972379620077	0	0	0	0.116726998467812	0.84520553496793	0.284961779377636	1	0.820733534253114	0.884976952562268	0.949027993342604	1	0.642702858518869	0.999999852804622
VAPB	0	1	0	0	1	0.86961431285955	0	0	2.49689464998822	0.89794699156197	0.654394897029918	0.899433414981371	0.316874874616182	0.986888624499865	0.866859071043279	0.949362104555819	1	0.642760692614525	0.999999852804622
PRMT2	2	4	0	1	1	1.17525997593779	3.38185992506203	3.38185992506203	1.48508053307417	0.800716796891932	0.327763492956175	0.616315260540991	0.462451529015516	0.972678867366868	0.866859071043279	0.949027993342604	1	0.642770839842004	0.999999852804622
CD300LG	0	2	0	0	1	1.00018067659312	0	0	2.45935035446642	0.999830346964727	0.628252739006333	0.888969535591167	0.320646158667008	0.999912356831025	0.866859071043279	0.949027993342604	1	0.642806903302007	0.999999852804622
PSME2	0	1	0	0	1	1.19122913978946	0	0	2.43989575864062	0.876537689244875	0.641689370756155	0.883558003056878	0.322635372203447	0.984125620434918	0.866859071043279	0.949027993342604	1	0.642835014889538	0.999999852804622
SPATA20	2	9	0	0	0	1.85940874247064	0	0	0	0.224018063575375	0.387814862998049	0.285068848675561	1	0.835760171641685	0.866859071043279	0.949027993342604	1	0.642837253226351	0.999999852804622
LDLRAD1	0	0	0	0	0	0	0	0	0	0.128475131604872	0.612893055637641	0.285138685609641	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.642924891739647	0.999999852804622
RNF141	0	1	0	0	1	0.950438850348005	0	0	2.50651784182953	0.963124604083535	0.651234691622288	0.902578196579146	0.315922281189194	0.995791908839905	0.866859071043279	0.949375578876312	1	0.642932266276363	0.999999852804622
SH2D3A	1	5	0	0	1	1.49785584753939	0	0	1.56019682711589	0.515841952535635	0.527089726571002	0.637436112282633	0.447348758047162	0.919291598568091	0.866859071043279	0.949027993342604	1	0.642946934607391	0.999999852804622
PHC2	3	2	0	0	0	0.355892013118655	0	0	0	0.157119818696534	0.404792118331689	0.285168559048206	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.64296237475613	0.999999852804622
CNTN2	3	12	0	0	0	1.60167124026405	0	0	0	0.304796533246151	0.294394019838009	0.285207650217295	1	0.849263467851663	0.866859071043279	0.949027993342604	1	0.643011418783181	0.999999852804622
ELOVL7	0	2	0	0	1	1.11030594425858	0	0	2.29108993237646	0.90265560487324	0.573565047581383	0.842264895682911	0.338693961436475	0.986888624499865	0.866859071043279	0.949027993342604	1	0.643089674895056	0.999999852804622
OR1S1	2	3	0	0	1	0.816690750368625	0	0	2.42862506747245	0.769067332725797	0.673075710083472	0.881236820188629	0.323798957223455	0.966955014530665	0.866859071043279	0.949027993342604	1	0.643181894680083	0.999999852804622
ATG5	0	1	0	0	1	0.794171636287529	0	0	2.28175457653392	0.830890667889365	0.573995250933321	0.840047831993303	0.339753982397679	0.976484903020499	0.866859071043279	0.949027993342604	1	0.643264696322408	0.999999852804622
COG4	1	7	0	0	0	2.09621665464198	0	0	0	0.19230123477979	0.451948406545388	0.285431883600476	1	0.828829763088863	0.866859071043279	0.949027993342604	1	0.643292639906669	0.999999852804622
LECT2	2	0	0	0	0	0	0	0	0	0.128132606505096	0.631841179583094	0.2854440186959	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.643307854047227	0.999999852804622
RPS6KA3	2	2	0	0	1	0.526789643802474	0	0	0.900386058711291	0.404099280815814	0.309368972615015	0.458024240859682	0.623282966892802	0.878558451560494	0.866859071043279	0.949027993342604	1	0.643351341933298	0.999999852804622
KIAA1586	2	7	0	0	0	2.08404025304304	0	0	0	0.180386349253396	0.472272842338334	0.285570060901349	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.643465846514942	0.999999852804622
C18orf64	0	0	0	0	0	0	0	0	0	0.129774729500852	0.602208295300632	0.28557377230249	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.643470497870675	0.999999852804622
CBLN1	4	6	0	0	0	2.28144063072073	0	0	0	0.135586059728443	0.643973385336853	0.285649512017356	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.643565408995491	0.999999852804622
C3orf84	0	0	0	0	0	0	0	0	0	0.12988854307426	0.602290362799724	0.285777369381024	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.643725584345156	0.999999852804622
GNL3	1	1	0	0	1	0.363166015341474	0	0	0.883909844232934	0.298805658531885	0.42825062711635	0.454180765277307	0.629280204971317	0.847606602023389	0.866859071043279	0.949027993342604	1	0.643762652659256	0.999999852804622
C1orf204	0	0	0	0	0	0	0	0	0	0.122008222540641	0.700722143497806	0.285808932890541	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.64376511722981	0.999999852804622
NFIA	4	5	0	0	1	0.856416758946331	0	0	1.11511687540675	0.781949562865963	0.253738601347058	0.51630841750211	0.553562947115342	0.969542885611779	0.866859071043279	0.949027993342604	1	0.643765463304608	0.999999852804622
TACR1	2	2	0	0	1	0.570929791872725	0	0	1.60989737005587	0.468195713328331	0.536243180842337	0.652789031781336	0.437867843330714	0.897997143339332	0.866859071043279	0.949027993342604	1	0.643798170948562	0.999999852804622
KLHDC3	4	3	0	0	1	0.643985519016147	0	0	1.4427276131679	0.498464092316851	0.432453777592371	0.6064580761331	0.471405748920452	0.912537548335529	0.866859071043279	0.949027993342604	1	0.64386391153323	0.999999852804622
CDRT15L2	0	0	0	0	0	0	0	0	0	0.123361871249324	0.681000607056327	0.285895462518218	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.643873476586293	0.999999852804622
PHYH	0	1	1	0	0	0.682070661842788	7.79478613964016	7.79478613964016	0	0.718803769265022	0.137211460744656	0.285916417794275	1	0.960142452080462	0.866859071043279	0.949027993342604	1	0.643899714528247	0.999999852804622
GOLGA7B	0	0	0	0	0	0	0	0	0	0.119760378250405	0.741299705167804	0.285947977000421	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.643939226672294	0.999999852804622
WIF1	1	2	0	0	1	0.725894274373585	0	0	1.7069534525278	0.691189575734428	0.413824227325434	0.680233740694038	0.420430524908942	0.955226999930209	0.866859071043279	0.949027993342604	1	0.643993121758992	0.999999852804622
ABCB5	3	16	0	1	1	1.75641229095594	0.866237300147447	0.866237300147447	0.555908999995264	0.190287779130926	0.890728993895747	0.370726995314078	0.771672436353231	0.828829763088863	0.909242388788757	0.949027993342604	1	0.644104236112667	0.999999852804622
RP11-458D21.5	2	3	1	0	0	1.93024707401406	6.43458980952156	6.43458980952156	0	0.368348256452039	0.164607404812759	0.286182438054028	1	0.866567309177741	0.866859071043279	0.949027993342604	1	0.644232663009829	0.999999852804622
CAPN12	6	9	0	0	1	1.37587696726087	0	0	1.16572750096261	0.485035886394687	0.410670141962992	0.53079144038584	0.539169894597292	0.905507252033532	0.866859071043279	0.949027993342604	1	0.644238076488192	0.999999852804622
TNFSF11	4	3	0	0	1	0.890729291974965	0	0	2.10275739230589	0.86194850572567	0.503133670767769	0.792041769394179	0.361418243345287	0.981035105066299	0.866859071043279	0.949027993342604	1	0.644327622018781	0.999999852804622
SLC12A8	3	3	0	0	1	0.548669479662805	0	0	0.911424115050261	0.361794149784997	0.35145815794542	0.462261250674515	0.619320939291443	0.864986904518701	0.866859071043279	0.949027993342604	1	0.64436480482659	0.999999852804622
EPB41L4A	4	5	2	0	1	0.660185340928691	1.99926887484263	1.99926887484263	0.848080279926717	0.454628485141932	0.412964041325154	0.445513600964462	0.642673926987876	0.893602414336155	0.866859071043279	0.949027993342604	1	0.644404706557067	0.999999852804622
NCAPD2	4	8	0	0	1	0.771707175402945	0	0	0.43584738233141	0.598779014959967	0.151026449066472	0.342945027094835	0.834888278625517	0.937964874144532	0.866859071043279	0.949027993342604	1	0.644405716922308	0.999999852804622
COMMD7	0	1	1	0	0	1.38304103838199	9.14421423442792	9.14421423442792	0	0.776967787383107	0.115067086671944	0.286348657486146	1	0.968450396205096	0.866859071043279	0.949027993342604	1	0.644440576163726	0.999999852804622
EXOSC10	2	5	0	1	2	1.11772348357619	2.03225472539387	2.03225472539387	1.58672937251518	0.851944882628631	0.544963462145337	0.830479014840482	0.344821482862192	0.979467494209182	0.866859071043279	0.949027993342604	1	0.644463520449228	0.999999852804622
MYOF	8	16	1	0	4	0.9308403057988	0.499777590060614	0.499777590060614	1.25854995672741	0.849635847185943	0.460821530833599	0.761892828392099	0.375862674490777	0.97906822400807	0.866859071043279	0.949027993342604	1	0.644463608947726	0.999999852804622
HAND2	0	2	0	0	1	0.949135547674552	0	0	2.65181532114355	0.950845098960415	0.745982726161116	0.947797618769306	0.302197014294222	0.994103392884248	0.866859071043279	0.960175572745771	1	0.644531797966571	0.999999852804622
GRIA4	4	5	1	0	2	0.680003790017429	1.13426967409757	1.13426967409757	1.45941053861192	0.487748304973707	0.906684978391793	0.758823044505237	0.377485374906744	0.906656857484801	0.919731793439842	0.949027993342604	1	0.644560542339809	0.999999852804622
SYNDIG1L	2	5	0	0	0	2.53466312495231	0	0	0	0.131499559241326	0.683831102284589	0.286490330221961	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.6446177092724	0.999999852804622
TPP1	3	5	1	0	1	1.53408410411497	3.1911377962448	3.1911377962448	1.18111987432667	0.466405625671161	0.345777551752232	0.535626000299067	0.534929518941188	0.897390866247778	0.866859071043279	0.949027993342604	1	0.644657494674615	0.999999852804622
SPIRE2	3	8	0	0	1	1.36678211978355	0	0	1.30529859613127	0.538774090113147	0.42454359135508	0.569820097586139	0.502879669856332	0.92278745789094	0.866859071043279	0.949027993342604	1	0.644693471333704	0.999999852804622
RNASE3	0	0	0	0	0	0	0	0	0	0.121571482237597	0.714567648625825	0.286553722212117	1	0.823010247180645	0.866859071043279	0.949027993342604	1	0.644696945448175	0.999999852804622
SAMD15	3	8	0	0	0	1.99891438846806	0	0	0	0.175549893191598	0.483692266477949	0.286567390805482	1	0.827439783127048	0.866859071043279	0.949027993342604	1	0.644714028529955	0.999999852804622
KIAA0408	4	5	1	0	2	0.853560777741475	1.96540236162586	1.96540236162586	1.50006907361338	0.777345905833169	0.558270160432297	0.781872409441609	0.366601575308973	0.968450396205096	0.866859071043279	0.949027993342604	1	0.644799338219665	0.999999852804622
AL359878.1	0	0	0	0	0	0	0	0	0	0.124677747395122	0.669883121898954	0.28682208033143	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.645032221654974	0.999999852804622
HTR3D	1	3	0	0	1	1.16284786848589	0	0	2.06802023665219	0.834749222639785	0.517375364766715	0.783847642247277	0.365940201969191	0.976629724762267	0.866859071043279	0.949027993342604	1	0.645056304894695	0.999999852804622
C21orf67	0	0	0	0	0	0	0	0	0	0.126409733382899	0.647709829601159	0.286848467645445	1	0.823728205146992	0.866859071043279	0.949027993342604	1	0.645065175377843	0.999999852804622
MITF	1	7	0	0	0	1.93433836305246	0	0	0	0.244803414562507	0.364264971090211	0.286867185284143	1	0.838876734874033	0.866859071043279	0.949027993342604	1	0.645088549376647	0.999999852804622
PHRF1	7	13	0	0	2	0.986770709663516	0	0	0.910921106302784	0.973755928154473	0.238740175474799	0.496210425628836	0.578146353630434	0.996922626794514	0.866859071043279	0.949027993342604	1	0.645107358598954	0.999999852804622
SREBF2	5	5	0	0	1	0.586842660707895	0	0	0.582410632265402	0.323868672312611	0.275499674587649	0.378263098360335	0.758457585099094	0.854784582907292	0.866859071043279	0.949027993342604	1	0.645125174339202	0.999999852804622
